x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.9.29,2016-09-29 00:00:00,ON,2016,9,29,15.5,,13.4,,17.6,,,M,,M,,M,,,0,,0,,0,,2.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.9.30,2016-09-30 00:00:00,ON,2016,9,30,15.4,,12.3,,18.4,,,M,,M,,M,,,0,,0,,0,,2.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.1,2016-10-01 00:00:00,ON,2016,10,1,14.2,,12.2,,16.1,,,M,,M,,M,,,0,,0,,0,,3.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.2,2016-10-02 00:00:00,ON,2016,10,2,15.2,,12.2,,18.2,,,M,,M,,M,,,0,,0,,0,,2.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.3,2016-10-03 00:00:00,ON,2016,10,3,14.3,,10.1,,18.5,,,M,,M,,M,,,0,,0,,0,,3.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.4,2016-10-04 00:00:00,ON,2016,10,4,16.3,,10.2,,22.3,,,M,,M,,M,,,0,,0,,0,,1.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.5,2016-10-05 00:00:00,ON,2016,10,5,16.6,,11.3,,21.8,,,M,,M,,M,,,0,,0,,0,,1.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.6,2016-10-06 00:00:00,ON,2016,10,6,18.4,,12.3,,24.4,,,M,,M,,M,,,0,,0,,0.4,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.7,2016-10-07 00:00:00,ON,2016,10,7,17.8,,12,,23.5,,,M,,M,,M,,,0,,0,,0,,0.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.8,2016-10-08 00:00:00,ON,2016,10,8,10.8,,4.5,,17,,,M,,M,,M,,,0,,0,,0,,7.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.9,2016-10-09 00:00:00,ON,2016,10,9,8,,1.9,,14,,,M,,M,,M,,,0,,0,,0,,10,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.10,2016-10-10 00:00:00,ON,2016,10,10,7.4,,0.3,,14.4,,,M,,M,,M,,,0,,0,,0,,10.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.11,2016-10-11 00:00:00,ON,2016,10,11,10.6,,3.7,,17.5,,,M,,M,,M,,,0,,0,,0,,7.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.12,2016-10-12 00:00:00,ON,2016,10,12,14.6,,7,,22.2,,,M,,M,,M,,,0,,0,,0,,3.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.13,2016-10-13 00:00:00,ON,2016,10,13,8.3,,2.3,,14.3,,,M,,M,,M,,,0,,0,,0,,9.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.14,2016-10-14 00:00:00,ON,2016,10,14,8.3,,1.6,,14.9,,,M,,M,,M,,,0,,0,,0,,9.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.15,2016-10-15 00:00:00,ON,2016,10,15,12,,3.9,,20.1,,,M,,M,,M,,,0,,0,,0,,6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.16,2016-10-16 00:00:00,ON,2016,10,16,18.9,,16.6,,21.1,,,M,,M,,M,,,0,,0,,0.9,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.17,2016-10-17 00:00:00,ON,2016,10,17,20,,15.6,,24.3,,,M,,M,,M,,,0,,0,,2,,0,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.18,2016-10-18 00:00:00,ON,2016,10,18,16.6,,9.8,,23.3,,,M,,M,,M,,,0,,0,,0,,1.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.19,2016-10-19 00:00:00,ON,2016,10,19,14.5,,8.8,,20.1,,,M,,M,,M,,,0,,0,,0,,3.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.20,2016-10-20 00:00:00,ON,2016,10,20,11.9,,10.5,,13.3,,,M,,M,,M,,,0,,0,,0,,6.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.21,2016-10-21 00:00:00,ON,2016,10,21,6.8,,3,,10.5,,,M,,M,,M,,,0,,0,,0,,11.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.22,2016-10-22 00:00:00,ON,2016,10,22,5.6,,2,,9.1,,,M,,M,,M,,,0,,0,,0,,12.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.23,2016-10-23 00:00:00,ON,2016,10,23,8.6,,3,,14.2,,,M,,M,,M,,,0,,0,,0,,9.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.24,2016-10-24 00:00:00,ON,2016,10,24,6.9,,4.3,,9.5,,,M,,M,,M,,,0,,0,,0,,11.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.25,2016-10-25 00:00:00,ON,2016,10,25,3,,-3,,9,,,M,,M,,M,,,0,,0,,0,,15,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.26,2016-10-26 00:00:00,ON,2016,10,26,0.3,,-4,,4.6,,,M,,M,,M,,,0,,0,,0,,17.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.27,2016-10-27 00:00:00,ON,2016,10,27,2,,-1.1,,5.1,,,M,,M,,M,,,0,,0,,0,,16,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.28,2016-10-28 00:00:00,ON,2016,10,28,4.7,,-3.1,,12.4,,,M,,M,,M,,,0,,0,,0,,13.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.29,2016-10-29 00:00:00,ON,2016,10,29,14.1,,9.1,,19.1,,,M,,M,,M,,,0,,0,,0,,3.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.30,2016-10-30 00:00:00,ON,2016,10,30,,M,,M,9.2,E,,M,,M,,M,,,0,,0,,,M,,M,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.10.31,2016-10-31 00:00:00,ON,2016,10,31,3.7,,-2.7,,10,,,M,,M,,M,,,0,,0,,0,,14.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.1,2016-11-01 00:00:00,ON,2016,11,1,11,,2,,20,,,M,,M,,M,,,0,,0,,0,,7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.2,2016-11-02 00:00:00,ON,2016,11,2,16.4,,12.9,,19.8,,,M,,M,,M,,,0,,0,,0,,1.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.3,2016-11-03 00:00:00,ON,2016,11,3,9.7,,6.2,,13.2,,,M,,M,,M,,,0,,0,,0,,8.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.4,2016-11-04 00:00:00,ON,2016,11,4,6.4,,1.2,,11.6,,,M,,M,,M,,,0,,0,,0,,11.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.5,2016-11-05 00:00:00,ON,2016,11,5,10.1,,4.3,,15.9,,,M,,M,,M,,,0,,0,,0,,7.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.6,2016-11-06 00:00:00,ON,2016,11,6,8.2,,1.2,,15.1,,,M,,M,,M,,,0,,0,,0,,9.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.7,2016-11-07 00:00:00,ON,2016,11,7,9.2,,0.4,,18,,,M,,M,,M,,,0,,0,,0,,8.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.8,2016-11-08 00:00:00,ON,2016,11,8,8.7,,2.1,,15.3,,,M,,M,,M,,,0,,0,,0,,9.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.9,2016-11-09 00:00:00,ON,2016,11,9,4.4,,-0.6,,9.4,,,M,,M,,M,,,0,,0,,0,,13.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.10,2016-11-10 00:00:00,ON,2016,11,10,6.7,,-1.1,,14.4,,,M,,M,,M,,,0,,0,,0,,11.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.11,2016-11-11 00:00:00,ON,2016,11,11,4.2,,-2.6,,11,,,M,,M,,M,,,0,,0,,0,,13.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.12,2016-11-12 00:00:00,ON,2016,11,12,2.5,,-3.1,,8.1,,,M,,M,,M,,,0,,0,,0,,15.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.13,2016-11-13 00:00:00,ON,2016,11,13,5,,-2.3,,12.2,,,M,,M,,M,,,0,,0,,0,,13,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.14,2016-11-14 00:00:00,ON,2016,11,14,7.4,,1.2,,13.6,,,M,,M,,M,,,0,,0,,0,,10.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.15,2016-11-15 00:00:00,ON,2016,11,15,6.4,,-1.1,,13.9,,,M,,M,,M,,,0,,0,,0,,11.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.16,2016-11-16 00:00:00,ON,2016,11,16,5.4,,-1.3,,12.1,,,M,,M,,M,,,0,,0,,0,,12.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.17,2016-11-17 00:00:00,ON,2016,11,17,5.3,,-2.6,,13.1,,,M,,M,,M,,,0,,0,,0,,12.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.18,2016-11-18 00:00:00,ON,2016,11,18,12.1,,5.8,,18.4,,,M,,M,,M,,,0,,0,,0,,5.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.19,2016-11-19 00:00:00,ON,2016,11,19,7.7,,-1.4,,16.7,,,M,,M,,M,,,0,,0,,0,,10.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.20,2016-11-20 00:00:00,ON,2016,11,20,-0.6,,-1.9,,0.7,,,M,,M,,M,,,0,,0,,0,,18.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.21,2016-11-21 00:00:00,ON,2016,11,21,-0.5,,-1.4,,0.5,,,M,,M,,M,,,0,,0,,0,,18.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.22,2016-11-22 00:00:00,ON,2016,11,22,-1.5,,-4.4,,1.4,,,M,,M,,M,,,0,,0,,0,,19.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.23,2016-11-23 00:00:00,ON,2016,11,23,-2.1,,-4.6,,0.4,,,M,,M,,M,,,0,,0,,0,,20.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.24,2016-11-24 00:00:00,ON,2016,11,24,2.7,,0.4,,5,,,M,,M,,M,,,0,,0,,0,,15.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.25,2016-11-25 00:00:00,ON,2016,11,25,3.4,,1.3,,5.4,,,M,,M,,M,,,0,,0,,0,,14.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.26,2016-11-26 00:00:00,ON,2016,11,26,2.4,,0.3,,4.5,,,M,,M,,M,,,0,,0,,0,,15.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.27,2016-11-27 00:00:00,ON,2016,11,27,3.9,,-0.4,,8.1,,,M,,M,,M,,,0,,0,,0,,14.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.28,2016-11-28 00:00:00,ON,2016,11,28,3.6,,-1.2,,8.3,,,M,,M,,M,,,0,,0,,0,,14.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.29,2016-11-29 00:00:00,ON,2016,11,29,9.1,,5.4,,12.8,,,M,,M,,M,,,0,,0,,0,,8.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.11.30,2016-11-30 00:00:00,ON,2016,11,30,8.3,,4.3,,12.3,,,M,,M,,M,,,0,,0,,0,,9.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.1,2016-12-01 00:00:00,ON,2016,12,1,2.9,,1.4,,4.4,,,M,,M,,M,,,0,,0,,0,,15.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.2,2016-12-02 00:00:00,ON,2016,12,2,2.7,,1.5,,3.9,,,M,,M,,M,,,0,,0,,0,,15.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.3,2016-12-03 00:00:00,ON,2016,12,3,2.4,,1.3,,3.5,,,M,,M,,M,,,0,,0,,0,,15.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.4,2016-12-04 00:00:00,ON,2016,12,4,1.3,,0.1,,2.5,,,M,,M,,M,,,0,,0,,0,,16.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.5,2016-12-05 00:00:00,ON,2016,12,5,1.3,,-2,,4.6,,,M,,M,,M,,,0,,0,,0,,16.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.6,2016-12-06 00:00:00,ON,2016,12,6,-0.2,,-3.3,,2.9,,,M,,M,,M,,,0,,0,,0,,18.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.7,2016-12-07 00:00:00,ON,2016,12,7,0.4,,-1.5,,2.3,,,M,,M,,M,,,0,,0,,0,,17.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.8,2016-12-08 00:00:00,ON,2016,12,8,-2.5,,-4,,-1,,,M,,M,,M,,,0,,0,,0,,20.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.9,2016-12-09 00:00:00,ON,2016,12,9,-3.3,,-4.9,,-1.6,,,M,,M,,M,,,0,,0,,0,,21.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.10,2016-12-10 00:00:00,ON,2016,12,10,-5.1,,-7.1,,-3.1,,,M,,M,,M,,,0,,0,,0,,23.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.11,2016-12-11 00:00:00,ON,2016,12,11,-3.4,,-7,,0.2,,,M,,M,,M,,,0,,0,,0,,21.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.12,2016-12-12 00:00:00,ON,2016,12,12,-1.2,,-2.9,,0.6,,,M,,M,,M,,,0,,0,,0,,19.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.13,2016-12-13 00:00:00,ON,2016,12,13,-7.4,,-11.9,,-2.8,,,M,,M,,M,,,0,,0,,0,,25.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.14,2016-12-14 00:00:00,ON,2016,12,14,-10.6,,-13.9,,-7.3,,,M,,M,,M,,,0,,0,,0,,28.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.15,2016-12-15 00:00:00,ON,2016,12,15,-12.8,,-14.7,,-10.9,,,M,,M,,M,,,0,,0,,0,,30.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.16,2016-12-16 00:00:00,ON,2016,12,16,-11.8,,-16.5,,-7.1,,,M,,M,,M,,,0,,0,,0,,29.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.17,2016-12-17 00:00:00,ON,2016,12,17,-4.3,,-7.1,,-1.5,,,M,,M,,M,,,0,,0,,0,,22.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.18,2016-12-18 00:00:00,ON,2016,12,18,-10.1,,-17.6,,-2.5,,,M,,M,,M,,,0,,0,,0,,28.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.19,2016-12-19 00:00:00,ON,2016,12,19,-13.2,,-16.9,,-9.5,,,M,,M,,M,,,0,,0,,0,,31.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.20,2016-12-20 00:00:00,ON,2016,12,20,-6,,-11.6,,-0.4,,,M,,M,,M,,,0,,0,,0,,24,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.21,2016-12-21 00:00:00,ON,2016,12,21,-4.6,,-8.9,,-0.3,,,M,,M,,M,,,0,,0,,0,,22.6,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.22,2016-12-22 00:00:00,ON,2016,12,22,0.2,,-1.7,,2,,,M,,M,,M,,,0,,0,,0,,17.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.23,2016-12-23 00:00:00,ON,2016,12,23,-1.7,,-4.5,,1.1,,,M,,M,,M,,,0,,0,,0,,19.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.24,2016-12-24 00:00:00,ON,2016,12,24,1.6,,0.9,,2.3,,,M,,M,,M,,,0,,0,,0,,16.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.25,2016-12-25 00:00:00,ON,2016,12,25,-1.1,,-3.9,,1.7,,,M,,M,,M,,,0,,0,,0,,19.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.26,2016-12-26 00:00:00,ON,2016,12,26,3.2,,-3.7,,10.1,,,M,,M,,M,,,0,,0,,0,,14.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.27,2016-12-27 00:00:00,ON,2016,12,27,0.8,,-3.9,,5.5,,,M,,M,,M,,,0,,0,,0,,17.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.28,2016-12-28 00:00:00,ON,2016,12,28,-1.2,,-4,,1.7,,,M,,M,,M,,,0,,0,,0,,19.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.29,2016-12-29 00:00:00,ON,2016,12,29,-0.3,,-2.2,,1.7,,,M,,M,,M,,,0,,0,,0,,18.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.30,2016-12-30 00:00:00,ON,2016,12,30,-2.9,,-4.4,,-1.3,,,M,,M,,M,,,0,,0,,0,,20.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2016.12.31,2016-12-31 00:00:00,ON,2016,12,31,-0.2,,-3.8,,3.5,,,M,,M,,M,,,0,,0,,0,,18.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.1,2017-01-01 00:00:00,ON,2017,1,1,-1.4,,-5.1,,2.4,,,M,,M,,M,,,0,,0,,0,,19.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.2,2017-01-02 00:00:00,ON,2017,1,2,-1.1,,-5.6,,3.4,,,M,,M,,M,,,0,,0,,0,,19.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.3,2017-01-03 00:00:00,ON,2017,1,3,2.3,,1.3,,3.2,,,M,,M,,M,,,0,,0,,0,,15.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.4,2017-01-04 00:00:00,ON,2017,1,4,-4,,-10.2,,2.2,,,M,,M,,M,,,0,,0,,0,,22,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.5,2017-01-05 00:00:00,ON,2017,1,5,-11,,-13.9,,-8,,,M,,M,,M,,,0,,0,,0,,29,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.6,2017-01-06 00:00:00,ON,2017,1,6,-13.4,,-16.2,,-10.5,,,M,,M,,M,,,0,,0,,0,,31.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.7,2017-01-07 00:00:00,ON,2017,1,7,-12.5,,-15.1,,-9.8,,,M,,M,,M,,,0,,0,,0,,30.5,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.8,2017-01-08 00:00:00,ON,2017,1,8,-11.2,,-12,,-10.3,,,M,,M,,M,,,0,,0,,0,,29.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.9,2017-01-09 00:00:00,ON,2017,1,9,-7.2,,-11.8,,-2.6,,,M,,M,,M,,,0,,0,,0,,25.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.10,2017-01-10 00:00:00,ON,2017,1,10,1.7,,-2.9,,6.3,,,M,,M,,M,,,0,,0,,0,,16.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.11,2017-01-11 00:00:00,ON,2017,1,11,4.2,,-1.4,,9.8,,,M,,M,,M,,,0,,0,,0,,13.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.12,2017-01-12 00:00:00,ON,2017,1,12,3.8,,-3.2,,10.8,,,M,,M,,M,,,0,,0,,0,,14.2,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.13,2017-01-13 00:00:00,ON,2017,1,13,-5.7,,-8.6,,-2.8,,,M,,M,,M,,,0,,0,,0,,23.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.14,2017-01-14 00:00:00,ON,2017,1,14,-5.1,,-7.5,,-2.6,,,M,,M,,M,,,0,,0,,0,,23.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.15,2017-01-15 00:00:00,ON,2017,1,15,-4.8,,-9.9,,0.4,,,M,,M,,M,,,0,,0,,0,,22.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.16,2017-01-16 00:00:00,ON,2017,1,16,,M,,M,1.9,E,,M,,M,,M,,,0,,0,,,M,,M,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.17,2017-01-17 00:00:00,ON,2017,1,17,1.9,,0,,3.7,,,M,,M,,M,,,0,,0,,0,,16.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.18,2017-01-18 00:00:00,ON,2017,1,18,1.9,,1.2,,2.5,,,M,,M,,M,,,0,,0,,0,,16.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.19,2017-01-19 00:00:00,ON,2017,1,19,0.3,,-0.9,,1.4,,,M,,M,,M,,,0,,0,,0,,17.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.20,2017-01-20 00:00:00,ON,2017,1,20,1.3,,-0.6,,3.2,,,M,,M,,M,,,0,,0,,0,,16.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.21,2017-01-21 00:00:00,ON,2017,1,21,6,,1.1,,10.8,,,M,,M,,M,,,0,,0,,0,,12,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.22,2017-01-22 00:00:00,ON,2017,1,22,3.9,,1.1,,6.6,,,M,,M,,M,,,0,,0,,0,,14.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.23,2017-01-23 00:00:00,ON,2017,1,23,2.3,,0.9,,3.6,,,M,,M,,M,,,0,,0,,0,,15.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.24,2017-01-24 00:00:00,ON,2017,1,24,1,,-0.1,,2,,,M,,M,,M,,,0,,0,,0,,17,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.25,2017-01-25 00:00:00,ON,2017,1,25,3.6,,1.3,,5.8,,,M,,M,,M,,,0,,0,,0,,14.4,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.26,2017-01-26 00:00:00,ON,2017,1,26,2,,-0.3,,4.3,,,M,,M,,M,,,0,,0,,0,,16,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.27,2017-01-27 00:00:00,ON,2017,1,27,-1.7,,-3.4,,0,,,M,,M,,M,,,0,,0,,0,,19.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.28,2017-01-28 00:00:00,ON,2017,1,28,-3.1,,-3.9,,-2.3,,,M,,M,,M,,,0,,0,,0,,21.1,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.29,2017-01-29 00:00:00,ON,2017,1,29,-5.7,,-7.8,,-3.5,,,M,,M,,M,,,0,,0,,0,,23.7,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.30,2017-01-30 00:00:00,ON,2017,1,30,-8.9,,-11.7,,-6,,,M,,M,,M,,,0,,0,,0,,26.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.1.31,2017-01-31 00:00:00,ON,2017,1,31,-4.8,,-7.4,,-2.1,,,M,,M,,M,,,0,,0,,0,,22.8,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.2.1,2017-02-01 00:00:00,ON,2017,2,1,-1.9,,-4.3,,0.6,,,M,,M,,M,,,0,,0,,0,,19.9,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.2.2,2017-02-02 00:00:00,ON,2017,2,2,-7.3,,-10.5,,-4,,,M,,M,,M,,,0,,0,,0,,25.3,,,,,
-81.1511111111111,43.033055555555556,LONDON A,6144473,6144473.2017.2.3,2017-02-03 00:00:00,ON,2017,2,3,-9.4,,-10.5,,-8.3,,,M,,M,,M,,,0,,0,,0,,27.4,,,,,
